171,154
129,97
117,163
87,19
114,182
127,26
78,4
162,101
78,4
19,22
103,184
51,171
161,177
79,62
20,102
164,92
78,4
79,65
162,173
68,13
37,142
104,121
138,158
173,184
119,92
73,142
164,147
70,172
14,20
78,4
45,54
144,42
141,22
18,184
78,4
112,20
19,35
75,31
85,100
148,58
16,122
151,184
55,90
138,13
139,41
145,122
158,122
28,74
54,170
147,97
121,145
128,143
48,166
112,60
12,140
71,139
46,130
174,37
59,80
120,23
144,72
98,142
78,4
135,144
151,20
78,4
90,132
39,43
70,98
17,17
131,133
150,15
130,172
178,142
185,127
78,4
12,14
41,126
37,151
167,94
147,56
38,53
148,122
131,44
134,129
49,165
12,150
39,33
152,141
117,80
54,136
50,31
40,94
54,118
42,73
66,79
114,84
133,14
73,13
146,120
124,110
70,67
26,93
78,4
75,64
142,98
25,132
61,112
95,101
109,85
93,51
72,17
67,99
23,147
82,55
50,170
164,172
122,106
78,4
169,25
155,28
11,118
118,157
74,10
16,40
95,17
24,148
66,118
59,170
143,131
53,11
50,166
165,70
46,49
82,172
132,48
76,68
45,24
111,26
71,134
13,154
112,79
42,172
78,4
17,181
119,75
75,163
140,90
26,135
113,73
151,112
158,175
96,110
180,117
108,166
69,70
132,14
139,148
150,47
121,105
183,132
105,152
37,46
83,65
110,9
78,4
171,127
47,37
112,177
47,24
24,128
37,102
16,78
162,140
66,33
122,114
94,122
51,160
161,90
178,62
180,53
147,17
145,43
144,60
177,144
120,48
44,10
39,61
133,74
163,84
83,28
162,73
33,118
86,162
69,87
65,108
155,52
163,90
185,163
37,85
78,145
113,144
126,111
125,183
93,116
118,165
91,69
55,158
88,37
175,108
182,34
78,4
186,157
111,31
33,152
62,184
145,169
45,54
54,27
124,79
119,78
116,47
183,51
49,93
55,43
88,29
124,82
147,104
78,4
127,94
78,4
78,4
31,125
168,187
122,24
102,160
113,164
152,80
81,33
53,157
110,179
145,15
184,165
54,95
135,54
12,103
157,32
126,36
173,104
23,10
179,54
52,140
140,128
132,165
175,132
19,36
83,180
132,167
120,95
179,131
34,20
25,50
116,91
185,48
98,105
73,99
186,50
114,31
184,83
134,108
45,119
78,4
161,96
125,109
78,4
177,147
78,4
91,187
75,177
42,116
166,121
187,177
32,113
139,51
62,27
118,71
21,119
61,186
108,179
27,158
173,66
109,90
113,129
143,156
134,144
160,76
78,4
48,117
144,16
173,41
188,39
144,165
78,45
158,90
106,31
146,165
49,96
70,63
183,30
146,120
36,45
89,17
150,164
119,134
31,55
126,143
111,185
69,155
135,55
110,181
29,117
178,82
183,39
183,127
59,87
21,80
22,71
160,57
130,57
119,16
111,141
37,133
137,129
134,169
87,39
139,45
101,60
89,163
153,48
170,50
50,42
87,106
78,4
43,140
53,22
36,119
19,47
135,123
104,41
138,34
122,181
50,161
164,107
88,159
168,59
78,4
59,47
172,14
180,162
30,36
182,93
161,112
58,112
24,98
54,52
160,10
84,149
183,101
129,38
26,180
87,79
86,168
78,4
164,20
142,188
146,72
67,120
78,4
95,188
35,70
15,147
74,74
78,4
47,180
134,148
110,98
153,40
78,4
16,178
73,66
54,133
78,4
67,34
94,38
29,119
60,40
17,72
78,174
85,87
122,143
61,157
155,27
93,154
93,57
112,90
168,79
151,89
71,188
47,145
131,46
81,50
132,20
97,97
142,111
168,164
90,165
73,170
104,76
160,49
105,151
61,128
71,72
48,12
97,36
128,38
78,4
22,132
173,79
29,92
97,9
102,28
66,40
35,74
113,81
44,136
138,24
17,74
86,44
88,136
48,26
59,110
104,125
180,129
17,68
88,104
40,159
94,114
93,16
11,93
129,13
154,50
81,56
56,97
27,27
129,105
78,4
78,4
125,66
73,11
132,65
163,164
32,136
168,38
34,127
163,146
78,4
37,169
35,148
45,82
145,29
119,110
164,175
28,127
40,92
11,155
180,28
142,23
143,133
26,55
177,105
26,76
167,60
157,181
169,116
178,18
160,33
25,79
35,29
19,104
120,156
59,169
78,4
96,154
72,86
55,163
159,155
94,158
158,144
21,94
149,79
177,181
68,165
151,35
95,177
166,70
181,94
16,120
189,55
185,145
128,9
173,101
95,168
178,146
99,97
178,30
183,165
31,30
65,97
137,31
37,112
139,144
150,27
141,28
157,173
135,59
48,61
156,86
12,126
78,4
151,17
55,144
75,180
172,149
148,98
173,82
138,159
154,99
66,32
98,138
24,186
182,181
78,4
172,117
77,90
186,114
62,180
103,155
39,130
108,137
161,161
172,135
93,172
166,142
36,150
102,158
122,114
179,96
94,117
96,149
147,180
169,186
114,31
41,125
148,160
177,30
79,51
59,131
25,76
100,93
75,134
127,43
111,102
69,31
77,154
87,138
163,82
176,154
74,174
78,4
99,12
94,147
183,26
78,4
45,69
114,87
164,32
126,148
172,63
65,40
51,156
169,136
92,129
78,21
26,37
78,4
62,85
134,104
103,55
172,122
75,118
70,132
155,16
153,115
90,44
77,141
152,13
60,174
70,33
137,33
76,130
113,40
144,10
165,103
126,12
87,139
78,4
22,115
154,16
108,112
152,97
69,62
99,117
147,176
124,18
46,109
167,69
54,27
123,182
157,29
78,4
81,113
144,168
72,30
164,111
102,123
92,62
78,4
163,73
184,142
12,167
51,177
97,43
98,101
186,172
78,4
61,134
78,4
70,120
19,24
70,103
92,168
18,95
107,146
34,178
141,79
139,32
45,98
114,21
49,126
128,116
157,61
175,30
63,134
29,101
84,174
101,122
78,4
58,144
19,168
172,170
144,59
78,4
183,161
18,26
161,164
78,4
78,4
14,154
21,121
78,4
55,135
152,139
116,53
158,166
178,154
78,4
78,4
140,115
14,24
20,114
149,66
15,88
78,4
142,151
92,141
112,77
94,114
87,123
140,141
20,50
171,158
59,65
163,72
93,71
91,184
78,107
185,168
129,43
40,137
11,19
127,14
63,10
111,95
28,139
103,180
14,141
77,28
14,160
43,76
83,38
78,4
14,179
147,56
43,132
123,16
86,120
146,66
156,55
163,176
119,12
16,43
170,141
12,105
68,170
78,4
125,97
124,100
153,118
25,163
159,130
76,37
155,9
21,80
91,178
34,184
67,14
12,84
89,39
37,139
125,66
123,181
37,170
92,138
90,69
62,17
58,64
166,12
85,183
12,99
113,45
90,34
162,124
116,150
160,32
40,151
76,129
78,4
145,81
187,63
130,53
184,148
121,116
163,75
18,66
78,4
106,153
98,163
182,136
133,79
21,147
22,143
148,21
175,142
157,179
180,16
128,102
76,172
27,13
117,181
163,83
94,19
139,172
108,122
108,171
146,141
126,40
38,163
78,4
44,39
64,185
150,151
182,145
153,94
113,130
50,68
142,19
124,45
166,166
73,52
162,69
143,87
77,156
156,127
143,42
109,45
146,17
78,4
182,127
78,4
164,92
90,155
47,57
78,4
66,104
87,120
122,110
173,162
78,4
27,148
160,64
97,178
52,158
150,72
74,63
113,74
46,60
58,104
130,111
113,59
26,37
24,140
162,71
46,139
85,185
163,116
119,98
45,39
167,65
173,81
84,31
35,19
184,133
14,34
109,20
77,169
111,58
173,163
38,19
98,51
26,44
17,84
139,28
41,132
113,55
181,131
62,156
118,128
86,152
122,26
133,150
29,138
85,115
78,4
81,178
98,99
70,13
166,117
78,4
28,70
72,122
130,161
108,144
99,171
38,56
168,33
57,154
69,152
73,39
78,4
172,67
51,39
36,74
108,31
108,84
116,47
12,169
145,61
44,82
134,51
106,58
139,119
78,4
164,33
46,100
97,127
16,16
84,133
78,177
79,128
78,4
106,25
78,54
166,72
152,24
62,172
78,4
144,68
78,4
179,77
48,37
183,127
45,156
79,17
60,137
133,141
171,137
172,80
76,45
74,169
102,31
52,162
109,154
147,129
82,141
77,139
134,82
124,61
177,78
66,172
125,127
97,179
109,91
107,103
69,76
154,179
101,145
140,145
33,22
107,168
118,89
73,75
173,62
150,81
187,67
128,29
97,81
166,82
167,68
45,157
84,69
84,28
66,122
38,175
110,96
69,23
166,29
184,175
39,79
122,169
129,19
114,120
74,119
12,159
114,65
130,126
37,143
143,46
183,69
85,109
132,169
150,111
102,15
163,100
149,80
35,114
80,109
89,168
25,182
146,58
149,83
183,184
23,177
109,25
182,168
173,154
131,109
76,31
77,173
135,186
24,27
69,130
93,85
56,130
62,44
180,175
50,185
160,13
164,62
70,23
117,172
27,48
55,149
26,90
31,67
91,59
53,87
161,106
119,164
90,117
112,120
50,154
93,57
158,112
25,171
46,54
163,147
77,145
132,102
139,106
113,53
161,159
77,144
102,137
159,51
38,150
53,103
69,89
78,4
54,43
92,107
61,15
43,34
111,178
12,82
137,22
16,132
49,137
160,44
111,36
57,172
78,4
165,68
110,118
25,55
68,96
167,30
104,154
52,134
187,29
102,174
66,104
28,111
161,78
90,115
15,168
120,76
12,122
87,59
163,109
44,123
66,12
130,187
51,38
146,183
79,153
153,11
79,92
31,60
34,87
78,167
122,17
87,162
24,100
183,148
142,109
68,36
188,142
110,155
15,62
49,145
90,66
176,111
95,129
52,61
84,47
140,11
78,78
34,11
184,109
160,183
125,106
124,26
91,89
148,11
28,156
101,28
81,167
82,29
70,74
177,186
147,135
28,86
81,83
186,145
160,158
38,140
171,149
183,70
126,94
78,4
80,85
148,185
126,34
126,136
58,136
49,77
31,145
71,126
144,15
28,46
178,115
67,151
100,27
92,92
42,158
48,50
82,66
79,18
139,117
29,150
126,127
113,157
78,4
137,94
23,161
88,56
138,160
140,31
34,90
117,66
134,97
76,42
43,175
46,137
127,23
117,83
145,107
124,132
69,179
108,122
76,154
176,53
60,103
16,15
115,36
135,114
103,102
162,98
125,187
149,138
20,53
131,13
158,32
147,29
139,52
78,4
71,134
131,134
186,173
181,57
60,23
188,132
26,14
169,169
167,59
79,33
60,187
164,61
74,19
92,27
32,184
147,49
78,4
134,12
78,4
141,26
43,67
78,4
66,55
73,103
113,126
111,186
126,111
21,82
185,124
151,147
78,4
144,66
33,133
102,179
166,62
33,37
107,119
112,36
150,63
78,4
91,106
153,156
47,133
61,151
64,25
148,148
100,34
82,50
24,84
179,182
22,20
11,18
37,23
34,76
56,99
37,65
81,53
48,43
169,158
163,119
102,52
182,24
44,147
143,25
76,176
157,159
90,106
177,136
143,101
114,71
78,4
78,4
149,37
163,121
83,18
26,121
74,16
40,160
96,150
100,148
74,183
137,155
78,4
84,86
98,185
14,83
33,181
65,84
114,155
13,35
134,22
115,187
40,91
88,53
141,61
185,180
154,118
121,49
100,126
78,4
109,153
54,130
25,14
147,73
143,140
143,60
33,49
17,100
18,57
23,18
140,171
180,76
155,136
72,172
78,48
103,157
19,162
152,129
162,139
105,176
61,52
74,10
59,103
81,152
174,131
25,153
32,96
173,187
78,4
114,33
161,165
65,124
146,59
58,37
166,46
33,18
162,78
78,4
92,178
108,26
77,135
134,102
122,116
112,176
75,33
113,26
104,128
130,11
49,177
22,68
78,4
61,121
78,4
110,71
25,46
147,139
149,177
111,161
29,80
77,10
187,156
184,21
108,175
186,83
78,41
83,34
75,39
95,158
78,4
121,151
178,59
136,41
59,128
107,44
110,94
66,23
19,28
84,66
182,180
160,10
111,12
54,31
171,49
28,31
103,88
45,126
41,104
38,57
19,114
78,4
177,20
109,166
118,46
90,177
189,57
99,88
143,55
112,144
29,63
78,4
46,88
49,183
78,4
98,163
13,53
16,32
23,151
82,10
26,140
56,45
21,29
171,46
166,64
188,60
180,23
175,61
74,49
146,123
88,105
33,25
179,72
107,107
164,20
145,136
65,173
56,102
185,172
24,95
181,159
156,33
180,139
157,84
85,149
175,149
124,86
32,133
76,84
98,57
81,68
180,108
24,170
188,56
19,170
143,111
108,171
169,147
78,4
74,30
40,112
47,172
78,4
157,130
108,149
157,16
144,120
173,23
106,28
184,55
109,78
172,58
84,69
155,136
164,116
27,162
110,104
28,58
56,85
105,92
120,64
51,112
103,177
104,188
114,70
130,74
24,134
184,178
42,117
143,108
121,10
92,138
165,161
61,100
173,110
71,139
106,71
113,140
115,33
89,160
144,16
92,73
109,103
176,124
27,63
49,78
44,10
13,120
155,121
124,21
78,4
59,144
156,85
40,127
164,96
102,105
95,141
38,155
112,125
78,4
160,38
84,46
173,35
24,77
121,111
12,46
175,43
20,163
44,24
88,60
115,179
161,14
89,128
124,68
37,104
43,126
37,55
136,154
186,102
135,95
81,170
81,90
40,105
21,62
59,182
84,81
46,187
17,182
163,117
94,173
120,32
61,74
71,115
15,19
17,49
78,4
169,34
71,99
76,43
27,130
164,139
16,105
168,170
109,112
135,140
66,147
26,74
178,113
62,78
59,127
67,28
41,118
143,34
101,95
37,157
119,100
83,171
78,4
45,182
125,167
171,36
54,62
121,33
172,103
116,39
158,117
161,12
72,80
115,117
63,29
172,87
18,113
78,4
70,80
111,148
78,4
52,16
78,4
82,135
146,188
184,173
159,90
80,47
16,100
88,58
16,90
59,42
56,137
100,135
78,4
176,135
57,166
110,109
64,18
76,144
184,15
80,100
66,42
103,171
170,100
102,149
17,147
44,149
120,46
101,43
116,117
67,145
92,41
125,163
78,4
46,108
106,88
85,59
37,145
155,171
96,46
78,4
78,4
82,138
22,84
104,175
62,185
164,51
163,166
177,131
36,103
123,148
136,82
73,45
186,52
45,139
11,182
169,159
78,4
47,182
156,29
70,103
158,116
139,128
156,32
73,30
91,123
12,103
48,153
58,171
176,42
172,144
127,69
155,92
31,63
78,4
146,54
59,162
111,78
136,19
163,171
43,134
39,163
146,124
87,36
118,23
78,4
175,136
54,155
131,164
180,174
60,183
182,82
73,187
141,43
175,31
71,21
171,43
143,143
97,92
176,21
25,65
169,54
57,115
89,163
140,132
155,24
41,155
84,148
101,36
78,4
126,133
102,57
46,109
72,186
17,184
81,14
71,88
44,80
79,108
41,25
149,161
140,90
120,17
77,90
11,58
111,67
64,74
96,42
173,37
78,4
111,53
183,97
112,135
138,39
70,165
91,138
111,88
93,184
43,170
45,30
101,23
152,148
129,126
183,48
68,72
144,146
159,53
174,100
20,72
166,117
80,59
32,138
120,36
80,56
69,52
78,4
58,154
137,116
27,46
103,54
123,85
26,64
62,108
183,99
177,137
78,4
162,151
53,21
117,17
76,62
153,41
78,4
188,56
61,60
178,54
102,34
104,146
185,32
61,117
39,139
130,167
51,168
112,43
89,141
116,11
130,181
113,50
165,75
152,125
14,115
46,162
134,174
137,131
140,184
154,128
152,161
177,161
100,32
78,4
152,162
38,122
183,45
78,4
103,143
102,23
22,145
154,40
91,102
37,182
134,156
182,170
36,50
150,139
77,111
33,100
85,65
82,13
152,151
106,154
170,34
12,107
106,94
112,31
34,17
78,4
78,4
78,4
51,154
65,34
42,119
137,140
38,165
41,124
66,143
157,150
183,125
156,109
166,183
181,29
54,109
70,118
184,132
60,181
130,49
98,25
30,153
128,78
53,97
25,133
14,68
78,48
39,77
32,111
16,175
137,146
73,54
73,45
38,14
170,102
78,4
42,109
49,51
56,69
18,53
78,128
29,103
111,129
74,165
28,11
31,24
69,102
151,172
109,59
49,98
69,188
50,132
41,121
63,89
30,138
57,63
168,31
24,81
109,96
87,133
83,172
155,124
120,103
79,28
17,128
178,171
77,167
171,157
178,66
91,151
56,35
120,146
40,88
138,170
12,130
130,166
47,83
78,178
109,185
22,176
50,72
22,59
176,150
24,49
160,77
35,181
170,63
85,169
68,118
110,137
121,104
133,51
139,64
43,188
82,177
150,145
53,187
173,121
118,65
177,112
62,145
183,119
148,39
189,102
36,172
24,95
165,181
78,4
130,76
112,141
21,59
78,4
139,118
133,63
169,178
167,124
100,107
118,82
78,4
120,143
88,63
83,45
162,131
166,75
54,76
92,166
148,177
93,124
81,86
168,111
29,89
43,122
120,167
145,127
80,168
50,29
62,124
155,22
13,87
148,23
78,4
11,105
135,132
112,92
171,129
122,168
31,76
116,143
135,91
126,147
72,95
47,149
47,183
180,115
51,62
63,117
114,131
136,114
73,107
145,62
127,147
145,141
78,4
100,59
111,87
20,10
27,179
127,180
22,73
76,157
38,151
52,136
165,37
101,74
109,62
80,40
180,127
85,160
30,52
131,17
15,111
162,23
142,24
78,4
100,20
94,131
162,81
85,75
166,94
39,25
77,182
36,122
59,77
73,78
67,38
159,172
144,79
126,157
78,4
34,113
78,4
78,4
183,145
127,107
40,175
172,147
78,4
30,123
94,181
172,97
118,42
148,73
36,149
24,70
118,160
187,174
175,92
21,115
173,56
25,96
187,113
40,63
54,142
144,45
124,128
147,180
126,29
100,68
124,75
105,45
103,10
178,111
70,125
135,123
94,57
13,36
177,11
88,155
